time_s,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
2.479577075584828094e+00,-3.805063769847984445e-01,-1.157486475054622481e-02,-4.461244075709364654e-01,1.136030312759536759e-09,-1.136246785234886536e+00,3.805063763165515422e-01,-7.558707681153472944e-15,7.096303714714619938e-03,-4.125798276691133165e-02,2.543918231881468950e-11,4.835428648160775694e-02,-6.050764636343484747e-11,-3.455237911145289025e-14,-4.922324624396783033e-03,4.627590595540603813e-02,-2.314186771961415768e-11,-5.119823057935652538e-02,6.140709596552469055e-11
2.481157430636188987e+00,-3.805063769847985000e-01,-1.156365622899658066e-02,-4.461895520176908936e-01,1.136070486773355888e-09,-1.136170432266582431e+00,3.805063763164560076e-01,-7.614213366794090296e-15,7.088503689433874912e-03,-4.118479882570041245e-02,2.540255718086480540e-11,4.827330251511682130e-02,-6.041050117372077548e-11,-3.568986363939056691e-14,-4.948908326003782256e-03,4.634118065457275976e-02,-2.320865414073368694e-11,-5.129008898011093442e-02,6.153387639122898540e-11
2.482737785687549437e+00,-3.805063769847985000e-01,-1.155246006745658943e-02,-4.462545807263245123e-01,1.136110602823044701e-09,-1.136094207396408651e+00,3.805063763163605839e-01,-7.671505622755076882e-15,7.080661645616084278e-03,-4.111151173252483582e-02,2.536582648034504478e-11,4.819217337812420343e-02,-6.031315560420100046e-11,-3.681335581292082679e-14,-4.975500674575417115e-03,4.640644874676030235e-02,-2.327546117074684462e-11,-5.138194942085099609e-02,6.166068427492491902e-11
2.484318140738910330e+00,-3.805063769847984445e-01,-1.154127633234121493e-02,-4.463194935338286040e-01,1.136150660741750323e-09,-1.136018110853789453e+00,3.805063763162653823e-01,-7.730562352162834444e-15,7.072777569699795729e-03,-4.103812149773475998e-02,2.532899018484952147e-11,4.811089906741861100e-02,-6.021560961161948230e-11,-3.792287595145843872e-14,-5.002101538669301989e-03,4.647171034743351192e-02,-2.334228860265180845e-11,-5.147381188559919940e-02,6.178751944267748877e-11
2.485898495790270779e+00,-3.805063769847984445e-01,-1.153010509008665918e-02,-4.463842902772109933e-01,1.136190660362570660e-09,-1.135942142868152427e+00,3.805063763161702917e-01,-7.791361490504760720e-15,7.064851448331478309e-03,-4.096462813149766291e-02,2.529204826229989021e-11,4.802947957981400923e-02,-6.011786315299554156e-11,-3.901844468942112891e-14,-5.028710786612764112e-03,4.653696557223763186e-02,-2.340913622892969396e-11,-5.156567635832810109e-02,6.191438171989339843e-11
2.487478850841631672e+00,-3.805063769847984445e-01,-1.151894640715009008e-02,-4.464489707934952145e-01,1.136230601518552126e-09,-1.135866303668931598e+00,3.805063763160753676e-01,-7.853881006126501607e-15,7.056883268365880639e-03,-4.089103164379828681e-02,2.525500068094624813e-11,4.794791491214987766e-02,-6.001991618562512608e-11,-4.010008297584334837e-14,-5.055328286502822760e-03,4.660221453699856659e-02,-2.347600384154486789e-11,-5.165754282296065869e-02,6.204127093132162684e-11
2.489059205892992122e+00,-3.805063769847985000e-01,-1.150780035000927015e-02,-4.465135349197205672e-01,1.136270484042691093e-09,-1.135790593485565658e+00,3.805063763159806101e-01,-7.918098900728972973e-15,7.048873016866358775e-03,-4.081733204443798585e-02,2.521784740936775515e-11,4.786620506129093261e-02,-5.992176866708139261e-11,-4.116781207399226166e-14,-5.081953906206191848e-03,4.666745735772254849e-02,-2.354289123194498375e-11,-5.174941126336978642e-02,6.216818690105353134e-11
2.490639560944353015e+00,-3.805063769847985000e-01,-1.149666698516224432e-02,-4.465779824929415609e-01,1.136310307767935332e-09,-1.135715012547497516e+00,3.805063763158860191e-01,-7.983993209864675651e-15,7.040820681105293410e-03,-4.074352934303479556e-02,2.518058841647364534e-11,4.778435002412756427e-02,-5.982342055521619315e-11,-4.222165356097485007e-14,-5.108587513359299018e-03,4.673269415059658899e-02,-2.360979819106139219e-11,-5.184128166337888255e-02,6.229512945252383006e-11
2.492219915995713464e+00,-3.805063769847985000e-01,-1.148554637912700682e-02,-4.466423133502279152e-01,1.136350072527182781e-09,-1.135639561084176075e+00,3.805063763157915391e-01,-8.051542003433385656e-15,7.032726248564424680e-03,-4.066962354902291243e-02,2.514322367150395393e-11,4.770234979757573962e-02,-5.972487180816095380e-11,-4.326162932734047712e-14,-5.135228975368263081e-03,4.679792503198811765e-02,-2.367672450930923469e-11,-5.193315400676157961e-02,6.242209840851083450e-11
2.493800271047073913e+00,-3.805063769847985000e-01,-1.147443859844116988e-02,-4.467065273286641158e-01,1.136389778153284224e-09,-1.135564239325053792e+00,3.805063763156972256e-01,-8.120723386176982965e-15,7.024589706935206040e-03,-4.059561467165246490e-02,2.510575314403028632e-11,4.762020437857703709e-02,-5.962612238432754076e-11,-4.428776157667356500e-14,-5.161878159408906167e-03,4.686315011844525980e-02,-2.374366997658769233e-11,-5.202502827724179990e-02,6.254909359113696659e-11
2.495380626098434806e+00,-3.805063769847985000e-01,-1.146334370966163932e-02,-4.467706242653488036e-01,1.136429424479041233e-09,-1.135489047499589566e+00,3.805063763156030232e-01,-8.191515498174046792e-15,7.016411044119203258e-03,-4.052150271998940234e-02,2.506817680395679391e-11,4.753791376409895186e-02,-5.952717224240964325e-11,-4.530007282518730594e-14,-5.188534932426734636e-03,4.692836952669686423e-02,-2.381063438228023790e-11,-5.211690445849385955e-02,6.267611482186931440e-11
2.496960981149795256e+00,-3.805063769847985555e-01,-1.145226177936425373e-02,-4.468346039973953299e-01,1.136469011337209260e-09,-1.135413985837245621e+00,3.805063763155090428e-01,-8.263896515333608365e-15,7.008190248228411863e-03,-4.044728770291482201e-02,2.503049462152075894e-11,4.745547795113457673e-02,-5.942802134138338095e-11,-4.629858590130817865e-14,-5.215199161136984188e-03,4.699358337365233673e-02,-2.387761751525486199e-11,-5.220878253414242692e-02,6.280316192152023963e-11
2.498541336201155705e+00,-3.805063769847985555e-01,-1.144119287414349824e-02,-4.468984663619304243e-01,1.136508538560495782e-09,-1.135339054567489958e+00,3.805063763154152290e-01,-8.337844649887999663e-15,6.999927307585679555e-03,-4.037296962912516329e-02,2.499270656729365430e-11,4.737289693670323348e-02,-5.932866964050884208e-11,-4.728332394525149696e-14,-5.241870712024560008e-03,4.705879177640193839e-02,-2.394461916386425724e-11,-5.230066248776266830e-02,6.293023471024776534e-11
