time_s,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
3.048076032516249256e-01,3.804967509379819646e-01,-2.123789117758916739e-02,-3.251354494705222531e-01,2.301438878198051804e-09,-1.266896394259313885e+00,-3.805140127041142240e-01,2.084076371413900561e-06,2.285196337493207276e-06,-7.806971400100611719e-03,-5.281153252798037590e-10,7.808742531789335251e-03,1.653138786659365157e-06,6.454511416465121573e-06,7.538257105983133053e-05,-2.411238858995890660e-02,-1.638280111583636173e-09,2.418617907402216896e-02,5.119861941929500712e-06
3.076831466785270308e-01,3.804967569575094521e-01,-2.123788429102351979e-02,-3.251579984045390725e-01,2.299913488762059908e-09,-1.266873839923526424e+00,-3.805140079292823607e-01,2.102626194966713554e-06,2.505855152588296103e-06,-7.876264908536515993e-03,-5.328237875167137986e-10,7.878252123491498796e-03,1.667852918897716057e-06,6.447274884488836302e-06,7.810028617827960179e-05,-2.408267157721399876e-02,-1.636553245522644743e-09,2.415918156144989878e-02,5.114121643988637939e-06
3.105586901054291915e-01,3.804967630303478510e-01,-2.123787675862414542e-02,-3.251807464721052643e-01,2.298374567074883886e-09,-1.266851085821505629e+00,-3.805140031121630462e-01,2.121155208613782789e-06,2.734416276298086764e-06,-7.945472878796213181e-03,-5.375272872718224012e-10,7.947684084459304132e-03,1.682550543919863857e-06,6.440037694029556269e-06,8.087893916966992433e-05,-2.405289487132690474e-02,-1.634828608064398029e-09,2.413218529377136878e-02,5.108380829622410712e-06
3.134342335323312967e-01,3.804967691564373200e-01,-2.123786855741443061e-02,-3.252036934270042812e-01,2.296822127397096820e-09,-1.266828132176476718e+00,-3.805139982528039089e-01,2.139663410443808490e-06,2.971056224195638608e-06,-8.014595137969924774e-03,-5.422258309996890595e-10,8.017038418299019323e-03,1.697231660226920019e-06,6.432799832694916712e-06,8.371942528421508700e-05,-2.402305759550643627e-02,-1.633106231310754862e-09,2.410519028944867886e-02,5.102639489165988450e-06
3.163097769592334019e-01,3.804967753357180738e-01,-2.123785966390649704e-02,-3.252268390225184214e-01,2.295256183970579576e-09,-1.266804979211654913e+00,-3.805139933512522443e-01,2.158150798509772348e-06,3.215954092707511072e-06,-8.083631510620229235e-03,-5.469194252474189568e-10,8.086315128670130276e-03,1.711896266292137512e-06,6.425561288033845862e-06,8.662264429779703827e-05,-2.399315886852885008e-02,-1.631386147526780532e-09,2.407819656703703848e-02,5.096897612908690678e-06
3.191853203861355626e-01,3.804967815681300491e-01,-2.123785005409372165e-02,-3.252501830114220005e-01,2.293676751018252801e-09,-1.266781627150244116e+00,-3.805139884075555701e-01,2.176617370828767271e-06,3.469291572033093892e-06,-8.152581818769417607e-03,-5.516080766551289803e-10,8.155514219285621771e-03,1.726544360560782703e-06,6.418322047537412822e-06,8.958950044633112991e-05,-2.396319780480207773e-02,-1.629668389138381048e-09,2.405120414518337885e-02,5.091155191094658726e-06
3.220608638130376677e-01,3.804967878536136272e-01,-2.123783970344328767e-02,-3.252737251459739132e-01,2.292083842743808501e-09,-1.266758076215438455e+00,-3.805139834217614592e-01,2.195063125381835170e-06,3.731252958875525011e-06,-8.221445881887017373e-03,-5.562917919564060820e-10,8.224635693912216855e-03,1.741175941450002795e-06,6.411082098639694084e-06,9.262090236034493766e-05,-2.393317351442979593e-02,-1.627952988729945884e-09,2.402421304262499294e-02,5.085412213923522340e-06
3.249364072399398284e-01,3.804967941921088004e-01,-2.123782858688866293e-02,-3.252974651779101389e-01,2.290477473331441208e-09,-1.266734326630420071e+00,-3.805139783939173181e-01,2.213488060113804336e-06,4.002025168984776385e-06,-8.290223516877507151e-03,-5.609705779787603673e-10,8.293679556370661329e-03,1.755791007348701522e-06,6.403841428718628186e-06,9.571776299977183548e-05,-2.390308510327531291e-02,-1.626239979041998990e-09,2.399722327818824136e-02,5.079668671551070536e-06
3.278119506668419336e-01,3.804968005835557832e-01,-2.123781667882205376e-02,-3.253214028584364148e-01,2.288857656945577491e-09,-1.266710378618360888e+00,-3.805139733240706645e-01,2.231892172933125112e-06,4.281797749513560748e-06,-8.358914538068215258e-03,-5.656444416440703246e-10,8.362645810535947535e-03,1.770389556617412311e-06,6.396600025096866128e-06,9.888099958895837428e-05,-2.387293167302519462e-02,-1.624529392968858075e-09,2.397023487078716111e-02,5.073924554089917369e-06
3.306874940937440388e-01,3.804968070278945680e-01,-2.123780395308680347e-02,-3.253455379382211299e-01,2.287224407730602989e-09,-1.266686232402421064e+00,-3.805139682122690714e-01,2.250275461711718272e-06,4.570762891186644232e-06,-8.427518757197403898e-03,-5.703133899690220586e-10,8.431534460337590173e-03,1.784971587588175034e-06,6.389357875042631116e-06,1.021115335518861430e-04,-2.384271232125275558e-02,-1.622821263556301759e-09,2.394324783942218884e-02,5.068179851610166000e-06
3.335630375206461995e-01,3.804968135250653694e-01,-2.123779038296979768e-02,-3.253698701673872207e-01,2.285577739810589437e-09,-1.266661888205749653e+00,-3.805139630585598898e-01,2.268637924284814092e-06,4.869115440284196279e-06,-8.496035983402532021e-03,-5.749774300655408714e-10,8.500345509759867427e-03,1.799537098564417215e-06,6.382114965770555430e-06,1.054102904476068381e-04,-2.381242614148125838e-02,-1.621115623999241464e-09,2.391626220317879734e-02,5.062434554140074472e-06
3.364385809475483047e-01,3.804968200750084018e-01,-2.123777594119380038e-02,-3.253943992955053433e-01,2.283917667289021287e-09,-1.266637346251484386e+00,-3.805139578629907482e-01,2.286979558450803686e-06,5.177052910439796891e-06,-8.564466023208691658e-03,-5.796365691412172610e-10,8.569078962842044747e-03,1.814086087820831631e-06,6.374871284442531688e-06,1.087781999058912190e-04,-2.378207222324693268e-02,-1.619412507639403454e-09,2.388927798122614937e-02,5.056688651666706226e-06
3.393141243744504099e-01,3.804968266776635466e-01,-2.123776059990977599e-02,-3.254191250715858241e-01,2.282244204248518600e-09,-1.266612606762750781e+00,-3.805139526256091087e-01,2.305300361971084855e-06,5.494775494253689477e-06,-8.632808680517240277e-03,-5.842908144997255774e-10,8.637734823678638527e-03,1.828618553603259000e-06,6.367626818168551412e-06,1.122161955630911499e-04,-2.375164965216183810e-02,-1.617711947963020583e-09,2.386229519281583833e-02,5.050942134136595870e-06
3.421896678013525706e-01,3.804968333329709629e-01,-2.123774433068913864e-02,-3.254440472440714993e-01,2.280557364750561597e-09,-1.266587669962662588e+00,-3.805139473464624889e-01,2.323600332569918933e-06,5.822486074721937867e-06,-8.701063756594617019e-03,-5.889401735412363727e-10,8.706313096419643349e-03,1.843134494128576171e-06,6.360381554007551213e-06,1.157252149982147956e-04,-2.372115750997644268e-02,-1.616013978598527361e-09,2.383531385728052815e-02,5.045194991456405633e-06
3.450652112282546202e-01,3.804968400408708651e-01,-2.123772710451604304e-02,-3.254691655608297207e-01,2.278857162835211068e-09,-1.266562536074322010e+00,-3.805139420255984062e-01,2.341879467934280017e-06,6.160390236482016881e-06,-8.769231050061301186e-03,-5.935846537628218230e-10,8.774813785270750566e-03,1.857633907584576483e-06,6.353135478968244578e-06,1.193061996692141994e-04,-2.369059487464202432e-02,-1.614318633314265142e-09,2.380833399403265230e-02,5.039447213493568255e-06
3.479407546551567809e-01,3.804968468013032457e-01,-2.123770889177957130e-02,-3.254944797691450842e-01,2.277143612520830032e-09,-1.266537205320818815e+00,-3.805139366630643782e-01,2.360137765713713510e-06,6.508696276875575926e-06,-8.837310356881004914e-03,-5.982242627588550494e-10,8.843236894493591155e-03,1.872116792129863459e-06,6.345888580009946879e-06,1.229600948494860417e-04,-2.365996082037286757e-02,-1.612625946016193733e-09,2.378135562256310231e-02,5.033698790076949377e-06
3.508162980820588861e-01,3.804968536142082081e-01,-2.123768966226591975e-02,-3.255199896157116024e-01,2.275416727803802488e-09,-1.266511677925230117e+00,-3.805139312589079781e-01,2.378375223520198484e-06,6.867615216828844013e-06,-8.905301470350002885e-03,-6.028590082214023053e-10,8.911582428405959502e-03,1.886583145893737520e-06,6.338640844043426642e-06,1.266878495645840758e-04,-2.362925441770825224e-02,-1.610935950745613545e-09,2.375437876243994759e-02,5.027949710997491278e-06
3.536918415089609913e-01,3.804968604795257447e-01,-2.123766938515056144e-02,-3.255456948466250999e-01,2.273676522658253836e-09,-1.266485954110620815e+00,-3.805139258131767233e-01,2.396591838928003678e-06,7.237360811551390266e-06,-8.973204181086649397e-03,-6.074888979406086495e-10,8.979850391382021568e-03,1.901032966976087558e-06,6.331392257931718699e-06,1.304904165291439187e-04,-2.359847473357423384e-02,-1.609248681676891881e-09,2.372740343330712390e-02,5.022199966008857471e-06
3.565673849358631520e-01,3.804968673971960147e-01,-2.123764802899036352e-02,-3.255715952073754416e-01,2.271923011035766318e-09,-1.266460034100043597e+00,-3.805139203259181313e-01,2.414787609473555787e-06,7.618149561053802325e-06,-9.041018277021087984e-03,-6.121139398050780354e-10,9.048040787852538666e-03,1.915466253447288029e-06,6.324142808490954277e-06,1.343687520840195718e-04,-2.356762083134521235e-02,-1.607564173115198319e-09,2.370042965488312198e-02,5.016449544828081529e-06
3.594429283627652572e-01,3.804968743671590103e-01,-2.123762556171568047e-02,-3.255976904428387608e-01,2.270156206865096546e-09,-1.266433918116537605e+00,-3.805139147971797753e-01,2.432962532655303515e-06,8.010200720484913708e-06,-9.108743543385117158e-03,-6.167341418022452322e-10,9.116153622305079099e-03,1.929883003348090950e-06,6.316892482491177542e-06,1.383238161336316065e-04,-2.353669177090526518e-02,-1.605882459494247132e-09,2.367345744695972809e-02,5.010698437136209135e-06
3.623184717896673623e-01,3.804968813893548907e-01,-2.123760195062240203e-02,-3.256239802972697439e-01,2.268376124051890114e-09,-1.266407606383129103e+00,-3.805139092270092283e-01,2.451116605933588399e-06,8.413736310289158640e-06,-9.176379762702255652e-03,-6.213495120187437135e-10,9.184188899284228061e-03,1.944283214689525108e-06,6.309641266657180774e-06,1.423565720835266051e-04,-2.350568660870937243e-02,-1.604203575374050044e-09,2.364648682940071259e-02,5.004946632578931665e-06
3.651940152165695230e-01,3.804968884637235371e-01,-2.123757716236401513e-02,-3.256504645142937471e-01,2.266582776478396230e-09,-1.266381099122831477e+00,-3.805139036154539522e-01,2.469249826730511829e-06,8.828981126184682848e-06,-9.243926714777951636e-03,-6.259600586407635163e-10,9.252146623391792335e-03,1.958666885452795469e-06,6.302389147669303960e-06,1.464679867781475077e-04,-2.347460439784429531e-02,-1.602527555438671470e-09,2.361951782214057743e-02,4.999194120767237556e-06
3.680695586434716282e-01,3.804968955902050531e-01,-2.123755116294359993e-02,-3.256771428368990806e-01,2.264776178003180265e-09,-1.266354396558645012e+00,-3.805138979625616868e-01,2.487362192429813916e-06,9.256162748962858315e-06,-9.311384176689991438e-03,-6.305657899544067219e-10,9.320026799287001520e-03,1.973034013589182173e-06,6.295136112164262352e-06,1.506590304388153497e-04,-2.344344418808934696e-02,-1.600854434493996782e-09,2.359255044518326558e-02,4.993440891278029791e-06
3.709451020703737334e-01,3.804969027687395422e-01,-2.123752391770578757e-02,-3.257040150074291818e-01,2.262956342460838377e-09,-1.266327498913555560e+00,-3.805138922683798386e-01,2.505453700376745174e-06,9.695511554109661069e-06,-9.378751922779090394e-03,-6.351667143460336308e-10,9.387829431686705792e-03,1.987384597019946936e-06,6.287882146735950297e-06,1.549306766019207127e-04,-2.341220502597694819e-02,-1.599184247465504710e-09,2.356558471860087378e-02,4.987686933654774727e-06
3.738206454972758941e-01,3.804969099992669412e-01,-2.123749539132872496e-02,-3.257310807675745101e-01,2.261123283661703864e-09,-1.266300406410536539e+00,-3.805138865329560915e-01,2.523524347877943271e-06,1.014726072124975820e-05,-9.446029724639612088e-03,-6.397628403026030445e-10,9.455554525365564983e-03,2.001718633636235641e-06,6.280627237936249308e-06,1.592839020573265125e-04,-2.338088595485290563e-02,-1.597517029396046571e-09,2.353862066253240015e-02,4.981932237408131442e-06
3.766961889241779993e-01,3.804969172817272982e-01,-2.123746554781601181e-02,-3.257583398583648870e-01,2.259277015391562195e-09,-1.266273119272546710e+00,-3.805138807563380188e-01,2.541574132201320800e-06,1.061164624341362430e-05,-9.513217351110530434e-03,-6.443541764120075835e-10,9.523202085156256755e-03,2.016036121298983046e-06,6.273371372275844603e-06,1.637196867869802007e-04,-2.334948601493661707e-02,-1.595852815443638524e-09,2.351165829718251596e-02,4.976176792016570913e-06
3.795717323510801045e-01,3.804969246160605501e-01,-2.123743435048856820e-02,-3.257857920201613355e-01,2.257417551411359437e-09,-1.266245637722531292e+00,-3.805138749385731378e-01,2.559603050575939493e-06,1.108890693612858850e-05,-9.580314568266487182e-03,-6.489407313634013543e-10,9.590772115949636190e-03,2.030337057838826812e-06,6.266114536225017931e-06,1.682390139037364112e-04,-2.331800424338089511e-02,-1.594191640879254443e-09,2.348469764282021949e-02,4.970420586927014685e-06
3.824472757779822651e-01,3.804969320022067447e-01,-2.123740176197654039e-02,-3.258134369926483642e-01,2.255544905456906530e-09,-1.266217961983420848e+00,-3.805138690797090772e-01,2.577611100191898415e-06,1.157928444633410192e-05,-9.647321139409087074e-03,-6.535225139475208955e-10,9.658264622694942222e-03,2.044621441056011788e-06,6.258856716214448859e-06,1.728428695903883950e-04,-2.328643967433174922e-02,-1.592533541084630375e-09,2.345773871977766684e-02,4.964663611555458277e-06
3.853228192048843703e-01,3.804969394401058191e-01,-2.123736774421110252e-02,-3.258412745148256406e-01,2.253659091238593087e-09,-1.266190092278131951e+00,-3.805138631797935211e-01,2.595598278200223000e-06,1.208302326112214360e-05,-9.714236825058328306e-03,-6.580995330570013677e-10,9.725679610399965910e-03,2.058889268720304457e-06,6.251597898636017765e-06,1.775322430389100357e-04,-2.325479133898787978e-02,-1.590878551550076646e-09,2.343078154844888475e-02,4.958905855287584446e-06
3.881983626317865310e-01,3.804969469296978213e-01,-2.123733225841631725e-02,-3.258693043250004973e-01,2.251760122441089195e-09,-1.266162028829567410e+00,-3.805138572388739870e-01,2.613564581712751550e-06,1.260037071630307491e-05,-9.781061382944208210e-03,-6.626717976866854019e-10,9.793017084131230843e-03,2.073140538570907393e-06,6.244338069843598658e-06,1.823081263899057063e-04,-2.322305826565997794e-02,-1.589226707872296174e-09,2.340382614928852162e-02,4.953147307479398451e-06
3.910739060586886362e-01,3.804969544709227436e-01,-2.123729526510092017e-02,-3.258975261607792717e-01,2.249848012723051349e-09,-1.266133771860613599e+00,-3.805138512569981035e-01,2.631510007802031472e-06,1.313157700479785400e-05,-9.847794567998509330e-03,-6.672393169339262613e-10,9.860277049014168349e-03,2.087375248316372432e-06,6.237077216153853697e-06,1.871715146722706228e-04,-2.319123947982978592e-02,-1.587578045752209810e-09,2.337687254281061930e-02,4.947387957457831148e-06
3.939494494855907414e-01,3.804969620637204120e-01,-2.123725672406155326e-02,-3.259259397590710261e-01,2.247922775717197731e-09,-1.266105321594144240e+00,-3.805138452342134991e-01,2.649434555678172357e-06,1.367681527025611458e-05,-9.914436210742089139e-03,-6.718020974479110751e-10,9.927459508713473713e-03,2.101593397356300176e-06,6.229825434855252331e-06,1.917522388716349320e-04,-2.315969811480492538e-02,-1.585920752892437469e-09,2.334991369081169596e-02,4.941635791392355153e-06
3.968249929124929021e-01,3.804969697080310964e-01,-2.123721659955039517e-02,-3.259545448611566032e-01,2.245984425195226926e-09,-1.266076678253115873e+00,-3.805138391705676915e-01,2.667338345646318259e-06,1.423181477962165546e-05,-9.980990501094310491e-03,-6.763600040352260099e-10,9.994564382385712556e-03,2.115795080865672410e-06,6.222631521842020875e-06,1.942595371602828184e-04,-2.313019088973625875e-02,-1.584197669947598243e-09,2.332291553854964200e-02,4.935929402465286391e-06
3.997005363393950073e-01,3.804969774037951225e-01,-2.123717486876362109e-02,-3.259833412210161319e-01,2.244032975338750180e-09,-1.266047842060729067e+00,-3.805138330661079205e-01,2.685221451661211417e-06,1.479400771266212075e-05,-1.004745995844049528e-02,-6.809129558729235039e-10,1.006159162157768509e-02,2.129980357361029308e-06,6.215439321590787316e-06,1.967553301341187549e-04,-2.310069508493002230e-02,-1.582474619917143924e-09,2.329591730081162840e-02,4.930224377009468612e-06
4.025760797662971124e-01,3.804969851509530376e-01,-2.123713151106448524e-02,-3.260123285947562066e-01,2.242068440395245066e-09,-1.266018813240226359e+00,-3.805138269208814261e-01,2.703083878687209021e-06,1.536336026145806768e-05,-1.011384461633254780e-02,-6.854609530382690504e-10,1.012854122603215092e-02,2.144149230794341574e-06,6.208248861400616322e-06,1.992391141695469255e-04,-2.307121119604642681e-02,-1.580751590708800309e-09,2.326891896962751671e-02,4.924520736766514707e-06
4.054516231931992731e-01,3.804969929494454450e-01,-2.123708650591554434e-02,-3.260415067385824539e-01,2.240090834612018340e-09,-1.265989592014850285e+00,-3.805138207349351709e-01,2.720925631767254282e-06,1.593983716865711502e-05,-1.018014450974888754e-02,-6.900039955737313429e-10,1.019541319546892616e-02,2.158301705180165060e-06,6.201060168631249764e-06,2.017103847832883126e-04,-2.304173971959304693e-02,-1.579028570213643913e-09,2.324192053701481728e-02,4.918818503526345550e-06
4.083271666201013783e-01,3.804970007992128922e-01,-2.123703983288283137e-02,-3.260708754088029182e-01,2.238100172236304383e-09,-1.265960178607843600e+00,-3.805138145083165058e-01,2.738746716023051348e-06,1.652340172503446097e-05,-1.024635967509684477e-02,-6.945420834869360561e-10,1.026220752958485576e-02,2.172437784595783491e-06,6.193873270701650672e-06,2.041686366550944621e-04,-2.301228115290240503e-02,-1.577305546306589796e-09,2.321492199497903267e-02,4.913117699126044811e-06
4.112027100470034835e-01,3.804970087001958712e-01,-2.123699147164002238e-02,-3.261004343618324475e-01,2.236096467515365286e-09,-1.265930573242450619e+00,-3.805138082410725597e-01,2.756547136655230473e-06,1.711401576711873632e-05,-1.031249015021502846e-02,-6.990752167506205577e-10,1.032892422805378393e-02,2.186557473181338906e-06,6.186688195088553109e-06,2.066133636503818564e-04,-2.298283599410973557e-02,-1.575582506846869257e-09,2.318792333551399076e-02,4.907418345448694281e-06
4.140782534739056442e-01,3.804970166523350406e-01,-2.123694140197263103e-02,-3.261301833541965789e-01,2.234079734696591765e-09,-1.265900776141916984e+00,-3.805138019332503507e-01,2.774326898943516576e-06,1.771163967488284009e-05,-1.037853597437556757e-02,-7.036033953025884137e-10,1.039556329052650913e-02,2.200660775139967184e-06,6.179504969325018829e-06,2.090440588427862475e-04,-2.295340474213066612e-02,-1.573859439678508158e-09,2.316092455060215355e-02,4.901720464422236313e-06
4.169537969008076939e-01,3.804970246555710589e-01,-2.123688960378219970e-02,-3.261601221425361463e-01,2.232049988027603254e-09,-1.265870787529488339e+00,-3.805137955848969522e-01,2.792086008246882557e-06,1.831623236949938359e-05,-1.044449718828634535e-02,-7.081266190456666850e-10,1.046212471663076141e-02,2.214747694737916630e-06,6.172323620999004098e-06,2.114602145366371107e-04,-2.292398789663918982e-02,-1.572136332630806889e-09,2.313392563221500567e-02,4.896024078018315922e-06
4.198293403277097990e-01,3.804970327098444183e-01,-2.123683605709048711e-02,-3.261902504836109440e-01,2.230007241756350883e-09,-1.265840607628412107e+00,-3.805137891960596597e-01,2.809824470003712770e-06,1.892775131116084770e-05,-1.051037383409314865e-02,-7.126448878476654991e-10,1.052860850597118168e-02,2.228818236304683498e-06,6.165144177751923972e-06,2.138613222893547678e-04,-2.289458595804552341e-02,-1.570413173518814348e-09,2.310692657231334587e-02,4.890329208251153391e-06
4.227048837546119042e-01,3.804970408150958328e-01,-2.123678074204368715e-02,-3.262205681343040009e-01,2.227951510131213851e-09,-1.265810236661937260e+00,-3.805137827667854356e-01,2.827542289731948716e-06,1.954615249696381316e-05,-1.057616595538174269e-02,-7.171582015413352434e-10,1.059501465812925751e-02,2.242872404233122530e-06,6.157966667277228435e-06,2.162468729337649754e-04,-2.286519942747415948e-02,-1.568689950143802116e-09,2.307992736284764437e-02,4.884635877176399921e-06
4.255804271815140649e-01,3.804970489712659609e-01,-2.123672363891662349e-02,-3.262510748516257442e-01,2.225882807401104473e-09,-1.265779674853312775e+00,-3.805137762971213533e-01,2.845239473029237698e-06,2.017139045885739599e-05,-1.064187359717989716e-02,-7.216665599243302726e-10,1.066134317266332655e-02,2.256910202979569777e-06,6.150791117318976843e-06,2.186163566003374568e-04,-2.283582880674198123e-02,-1.566966650293739265e-09,2.305292799575835855e-02,4.878944106890009391e-06
4.284559706084161701e-01,3.804970571782953503e-01,-2.123666472811698569e-02,-3.262817703927182178e-01,2.223801147815566619e-09,-1.265748922425790068e+00,-3.805137697871144864e-01,2.862916025573079354e-06,2.080341826165547795e-05,-1.070749680595935345e-02,-7.261699627591694111e-10,1.072759404910853843e-02,2.270931637063957369e-06,6.143617555670423378e-06,2.209692627393433889e-04,-2.280647459833637716e-02,-1.565243261743759503e-09,2.302592846297628684e-02,4.873253919527107565e-06
4.313315140353182753e-01,3.804970654361248816e-01,-2.123660399018953079e-02,-3.263126545148592461e-01,2.221706545624877451e-09,-1.265717979602621668e+00,-3.805137632368119638e-01,2.880571953120963302e-06,2.144218750111251536e-05,-1.077303562963770681e-02,-7.306684097732012110e-10,1.079376728697682350e-02,2.284936711069919822e-06,6.136446010172605892e-06,2.233050801429346647e-04,-2.277713730539353623e-02,-1.563519772256632880e-09,2.299892875642288448e-02,4.867565337260865537e-06
4.342070574622204360e-01,3.804970737446951579e-01,-2.123654140582032293e-02,-3.263437269754663195e-01,2.219599015080150000e-09,-1.265686846607061211e+00,-3.805137566462606924e-01,2.898207261510501278e-06,2.208764830206271957e-05,-1.083849011758025727e-02,-7.351619006585674532e-10,1.085986288575686853e-02,2.298925429644907111e-06,6.129276508712938138e-06,2.256232969671437922e-04,-2.274781743167679504e-02,-1.561796169583232517e-09,2.297192886801059999e-02,4.861878382301385887e-06
4.370826008891225412e-01,3.804970821039467266e-01,-2.123647695584096259e-02,-3.263749875321012017e-01,2.217478570433431182e-09,-1.265655523662364113e+00,-3.805137500155077457e-01,2.915821956659565201e-06,2.273974931662245646e-05,-1.090386032060176695e-02,-7.396504350721707835e-10,1.092588084491409248e-02,2.312897797500286743e-06,6.122109079223800306e-06,2.279234007538056216e-04,-2.271851548155496767e-02,-1.560072441462998660e-09,2.294492878964317709e-02,4.856193076894581206e-06
4.399581443160246463e-01,3.804970905138206350e-01,-2.123641062123281589e-02,-3.264064359424736494e-01,2.215345225937807266e-09,-1.265624010991786896e+00,-3.805137433446002526e-01,2.933416044566409147e-06,2.339843772245548575e-05,-1.096914629096818958e-02,-7.441340126356426597e-10,1.099182116389061693e-02,2.326853819411446668e-06,6.114943749681160056e-06,2.302048784523998181e-04,-2.268923195998091141e-02,-1.558348575624405414e-09,2.291792851321601196e-02,4.850509443321064483e-06
4.428336877429268070e-01,3.804970989742574861e-01,-2.123634238313126463e-02,-3.264380719644459083e-01,2.213198995847501482e-09,-1.265592308818588974e+00,-3.805137366335850091e-01,2.950989531309793012e-06,2.406365922110089421e-05,-1.103434808239828896e-02,-7.486126329353118152e-10,1.105768384210525576e-02,2.340793500217888455e-06,6.107780548103162206e-06,2.324672164418146482e-04,-2.265996737247004053e-02,-1.556624559785422104e-09,2.289092803061648640e-02,4.844827503895034411e-06
4.457092311698289122e-01,3.804971074851980495e-01,-2.123627222282996677e-02,-3.264698953560367656e-01,2.211039894417979483e-09,-1.265560417366029533e+00,-3.805137298825091996e-01,2.968542423049104915e-06,2.473535803636360772e-05,-1.109946575006525230e-02,-7.530862955221741705e-10,1.112346887895347344e-02,2.354716844823329780e-06,6.100619502548750609e-06,2.347099005520325685e-04,-2.263072222507896483e-02,-1.554900381653972155e-09,2.286392733372425573e-02,4.839147280963180174e-06
4.485847745967310174e-01,3.804971160465830948e-01,-2.123620012178506836e-02,-3.265019058754257131e-01,2.208867935906046543e-09,-1.265528336857371094e+00,-3.805137230914196200e-01,2.986074726024473847e-06,2.541347691276701795e-05,-1.116449935059821673e-02,-7.575549999118662595e-10,1.118917627380737988e-02,2.368623858195791675e-06,6.093460641116287492e-06,2.369324160857373717e-04,-2.260149702438426708e-02,-1.553176028928395067e-09,2.283692641441159230e-02,4.833468796903578606e-06
4.514603180236331781e-01,3.804971246583533917e-01,-2.123612606161951258e-02,-3.265341032809573329e-01,2.206683134569953846e-09,-1.265496067515877954e+00,-3.805137162603633438e-01,3.003586446556882754e-06,2.609795711406768631e-05,-1.122944894208370570e-02,-7.620187455846373129e-10,1.125480602601569742e-02,2.382514545367687037e-06,6.086303991942177025e-06,2.391342478398423763e-04,-2.257229227746117978e-02,-1.551451489297901786e-09,2.280992526454370811e-02,4.827792074124592207e-06
4.543358614505352833e-01,3.804971333204498762e-01,-2.123605002412725165e-02,-3.265664873311451277e-01,2.204485504669495270e-09,-1.265463609564815073e+00,-3.805137093893871669e-01,3.021077591048273566e-06,2.678873842183188142e-05,-1.129431458406706702e-02,-7.664775319853233047e-10,1.132035813490375915e-02,2.396388911435908725e-06,6.079149583199484657e-06,2.413148801269414476e-04,-2.254310849186258459e-02,-1.549726750443031920e-09,2.278292387597909835e-02,4.822117135063783242e-06
4.572114048774373884e-01,3.804971420328132625e-01,-2.123597199127753507e-02,-3.265990577846760723e-01,2.202275060466115330e-09,-1.265430963227450967e+00,-3.805137024785381628e-01,3.038548165981653927e-06,2.748575913407361448e-05,-1.135909633755379476e-02,-7.709313585233235848e-10,1.138583259977346204e-02,2.410246961561908754e-06,6.071997443096582712e-06,2.434737967966805203e-04,-2.251394617559785913e-02,-1.548001800036104971e-09,2.275592224056979460e-02,4.816444002186821071e-06
4.600869483043395491e-01,3.804971507953845977e-01,-2.123589194521918397e-02,-3.266318144004146662e-01,2.200051816223005547e-09,-1.265398128727054594e+00,-3.805136955278631827e-01,3.055998177921193328e-06,2.818895606395401001e-05,-1.142379426501081117e-02,-7.753802245725772009e-10,1.145122941990327388e-02,2.424088700971781729e-06,6.064847599875779042e-06,2.456104812570518978e-04,-2.248480583711195621e-02,-1.546276625741676317e-09,2.272892035016175344e-02,4.810772697986401333e-06
4.629624917312416543e-01,3.804971596081045959e-01,-2.123580986828484465e-02,-3.266647569374069304e-01,2.197815786205209087e-09,-1.265365106286898467e+00,-3.805136885374091338e-01,3.073427633512321369e-06,2.889826453854191712e-05,-1.148840843036770358e-02,-7.798241294715413915e-10,1.151654859454819685e-02,2.437914134956335149e-06,6.057700081811968552e-06,2.477244164956106257e-04,-2.245568798526448306e-02,-1.544551215216985957e-09,2.270191819659514096e-02,4.805103244981163442e-06
4.658380351581438150e-01,3.804971684709141933e-01,-2.123572574299526644e-02,-3.266978851548850704e-01,2.195566984679723741e-09,-1.265331896130256428e+00,-3.805136815072228673e-01,3.090836539481818810e-06,2.961361839763525971e-05,-1.155293889901787795e-02,-7.842630725231716306e-10,1.158179012293977968e-02,2.451723268871169452e-06,6.050554917211272862e-06,2.498150851006126117e-04,-2.242659312930890547e-02,-1.542825556112407052e-09,2.267491577170466233e-02,4.799435665714614850e-06
4.687135785850459202e-01,3.804971773837542703e-01,-2.123563955206358989e-02,-3.267311988122714173e-01,2.193305425915600365e-09,-1.265298498480404765e+00,-3.805136744373512903e-01,3.108224902637903546e-06,3.033494999264319358e-05,-1.161738573781965871e-02,-7.886970529949019818e-10,1.164695400428606732e-02,2.465516108136742386e-06,6.043412134409697761e-06,2.518819692820748195e-04,-2.239752177887174497e-02,-1.541099636071894873e-09,2.264791306731984630e-02,4.793769982754056164e-06
4.715891220119480254e-01,3.804971863465658188e-01,-2.123555127839962808e-02,-3.267646976691824801e-01,2.191031124184050410e-09,-1.265264913560621984e+00,-3.805136673278412540e-01,3.125592729870319972e-06,3.106219018552859595e-05,-1.168174901509733479e-02,-7.931260701186274177e-10,1.171204023777161311e-02,2.479292658238437202e-06,6.036271761771798285e-06,2.539245508927581588e-04,-2.236847444393197035e-02,-1.539373442733432035e-09,2.262091007526541298e-02,4.788106218689517275e-06
